Search rep 1 (of 10)
random seed = 434024
gen	best_like	time	optPrecision
1450	-1375.322454	80	0.01
1460	-1375.321284	80	0.01
1470	-1375.321284	80	0.01
1480	-1375.318151	80	0.01
1490	-1375.318151	80	0.01
1500	-1375.318151	80	0.01
1510	-1375.318151	80	0.01
1520	-1375.317884	80	0.01
1530	-1375.316358	80	0.01
1540	-1375.313855	80	0.01
1550	-1375.313589	80	0.01
1560	-1375.313589	80	0.01
1570	-1375.31232	80	0.01
1580	-1375.30846	80	0.01
1590	-1375.30846	80	0.01
1600	-1375.30846	80	0.01
1610	-1375.30846	80	0.01
1620	-1375.30846	80	0.01
1630	-1375.308402	80	0.01
1640	-1375.307658	80	0.01
1650	-1375.307658	80	0.01
1660	-1375.307641	80	0.01
1670	-1375.307641	80	0.01
1680	-1375.307641	80	0.01
1690	-1375.307641	80	0.01
1700	-1375.307641	80	0.01
1710	-1375.305808	81	0.01
1720	-1375.305808	81	0.01
1730	-1375.302223	81	0.01
1740	-1375.30222	81	0.01
1750	-1375.30222	81	0.01
1760	-1375.30222	81	0.01
1770	-1375.30222	81	0.01
1780	-1375.30222	81	0.01
1790	-1375.30222	81	0.01
1800	-1375.30222	81	0.01
1810	-1375.30222	81	0.01
1820	-1375.302155	81	0.01
1830	-1375.302155	81	0.01
1840	-1375.302155	81	0.01
1850	-1375.301623	81	0.01
1860	-1375.301618	81	0.01
1870	-1375.29916	81	0.01
1880	-1375.29916	81	0.01
1890	-1375.299134	81	0.01
1900	-1375.298922	81	0.01
1910	-1375.298922	81	0.01
1920	-1375.298922	81	0.01
1930	-1375.298071	81	0.01
1940	-1375.298071	81	0.01
1950	-1375.298071	81	0.01
1960	-1375.298071	81	0.01
1970	-1375.297304	81	0.01
1980	-1375.29568	81	0.01
1990	-1375.294165	81	0.01
2000	-1375.294031	81	0.01
2010	-1375.293854	81	0.01
2020	-1375.293854	81	0.01
2030	-1375.293673	81	0.01
2040	-1375.293673	81	0.01
2050	-1375.293673	81	0.01
2060	-1375.29287	81	0.01
2070	-1375.292686	81	0.01
2080	-1375.291549	81	0.01
2090	-1375.291549	81	0.01
2100	-1375.291549	81	0.01
2110	-1375.291531	82	0.01
2120	-1375.291531	82	0.01
2130	-1375.290529	82	0.01
2140	-1375.290379	82	0.01
2150	-1375.290379	82	0.01
2160	-1375.290379	82	0.01
2170	-1375.290379	82	0.01
2180	-1375.290379	82	0.01
2190	-1375.289934	82	0.01
2200	-1375.289933	82	0.01
2210	-1375.288488	82	0.01
2220	-1375.288488	82	0.01
2230	-1375.288063	82	0.01
2240	-1375.288063	82	0.01
2250	-1375.288063	82	0.01
2260	-1375.288063	82	0.01
2270	-1375.288063	82	0.01
2280	-1375.288032	82	0.01
2290	-1375.288032	82	0.01
2300	-1375.288032	82	0.01
2310	-1375.285426	82	0.01
2320	-1375.285338	82	0.01
2330	-1375.283741	82	0.01
2340	-1375.283304	82	0.01
2350	-1375.281052	82	0.01
2360	-1375.281052	82	0.01
2370	-1375.281052	82	0.01
2380	-1375.281052	82	0.01
2390	-1375.281052	82	0.01
2400	-1375.281052	82	0.01
2410	-1375.281052	82	0.01
2420	-1375.281052	82	0.01
2430	-1375.281052	82	0.01
2440	-1375.281052	82	0.01
2450	-1375.281052	82	0.01
2460	-1375.281052	82	0.01
2470	-1375.281052	82	0.01
2480	-1375.281052	82	0.01
2490	-1375.281031	82	0.01
2500	-1375.280995	83	0.01
2510	-1375.280995	83	0.01
2520	-1375.28086	83	0.01
2530	-1375.28085	83	0.01
2540	-1375.28085	83	0.01
2550	-1375.279973	83	0.01
2560	-1375.278516	83	0.01
2570	-1375.277235	83	0.01
2580	-1375.277235	83	0.01
2590	-1375.277137	83	0.01
2600	-1375.277137	83	0.01
2610	-1375.277137	83	0.01
2620	-1375.277137	83	0.01
2630	-1375.277137	83	0.01
2640	-1375.276038	83	0.01
2650	-1375.276027	83	0.01
2660	-1375.276027	83	0.01
2670	-1375.276027	83	0.01
2680	-1375.276027	83	0.01
2690	-1375.276027	83	0.01
2700	-1375.276027	83	0.01
2710	-1375.276027	83	0.01
2720	-1375.276027	83	0.01
2730	-1375.276027	83	0.01
2740	-1375.276027	83	0.01
2750	-1375.276027	83	0.01
2760	-1375.276027	83	0.01
2770	-1375.272833	83	0.01
2780	-1375.272833	83	0.01
2790	-1375.272833	83	0.01
2800	-1375.272833	83	0.01
2810	-1375.272833	83	0.01
2820	-1375.272765	83	0.01
2830	-1375.272765	83	0.01
2840	-1375.272765	83	0.01
2850	-1375.272765	83	0.01
2860	-1375.272765	83	0.01
2870	-1375.272765	83	0.01
2880	-1375.272765	83	0.01
2890	-1375.272399	84	0.01
2900	-1375.272399	84	0.01
2910	-1375.272399	84	0.01
2920	-1375.272399	84	0.01
2930	-1375.272399	84	0.01
2940	-1375.272399	84	0.01
2950	-1375.272399	84	0.01
2960	-1375.272399	84	0.01
2970	-1375.272399	84	0.01
2980	-1375.272399	84	0.01
2990	-1375.272399	84	0.01
3000	-1375.272036	84	0.01
3010	-1375.272036	84	0.01
3020	-1375.272036	84	0.01
3030	-1375.272036	84	0.01
3040	-1375.272036	84	0.01
3050	-1375.272036	84	0.01
3060	-1375.272036	84	0.01
3070	-1375.272036	84	0.01
3080	-1375.272036	84	0.01
3090	-1375.272036	84	0.01
3100	-1375.272036	84	0.01
3110	-1375.272036	84	0.01
3120	-1375.272036	84	0.01
3130	-1375.272036	84	0.01
3140	-1375.272036	84	0.01
3150	-1375.272036	84	0.01
3160	-1375.272036	84	0.01
3170	-1375.272036	84	0.01
3180	-1375.272036	84	0.01
3190	-1375.272036	84	0.01
3200	-1375.272036	84	0.01
3210	-1375.272036	84	0.01
3220	-1375.272036	84	0.01
3230	-1375.272036	84	0.01
3240	-1375.272036	84	0.01
3250	-1375.272036	84	0.01
3260	-1375.272036	84	0.01
3270	-1375.272036	84	0.01
3280	-1375.272036	85	0.01
3290	-1375.272036	85	0.01
3300	-1375.272036	85	0.01
3310	-1375.272036	85	0.01
3320	-1375.272036	85	0.01
3330	-1375.272036	85	0.01
3340	-1375.272036	85	0.01
3350	-1375.272036	85	0.01
3360	-1375.272036	85	0.01
3370	-1375.272036	85	0.01
3380	-1375.272036	85	0.01
3390	-1375.27203	85	0.01
3400	-1375.271895	85	0.01
3410	-1375.271895	85	0.01
3420	-1375.271894	85	0.01
3430	-1375.271889	85	0.01
3440	-1375.271869	85	0.01
3450	-1375.271869	85	0.01
3460	-1375.271869	85	0.01
3470	-1375.271869	85	0.01
3480	-1375.27186	85	0.01
3490	-1375.27186	85	0.01
3500	-1375.27186	85	0.01
3510	-1375.27186	85	0.01
3520	-1375.27186	85	0.01
3530	-1375.27186	85	0.01
3540	-1375.27186	85	0.01
3550	-1375.27186	85	0.01
3560	-1375.271629	85	0.01
3570	-1375.271629	85	0.01
3580	-1375.271629	85	0.01
3590	-1375.271629	85	0.01
3600	-1375.271629	85	0.01
3610	-1375.271028	85	0.01
3620	-1375.271028	85	0.01
3630	-1375.271028	85	0.01
3640	-1375.271028	85	0.01
3650	-1375.271028	85	0.01
3660	-1375.271028	85	0.01
3670	-1375.271028	85	0.01
3680	-1375.271028	85	0.01
3690	-1375.271028	86	0.01
3700	-1375.271028	86	0.01
3710	-1375.271028	86	0.01
3720	-1375.271028	86	0.01
3730	-1375.271021	86	0.01
3740	-1375.271021	86	0.01
3750	-1375.271021	86	0.01
3760	-1375.271021	86	0.01
3770	-1375.271016	86	0.01
3780	-1375.271016	86	0.01
3790	-1375.271013	86	0.01
3800	-1375.271013	86	0.01
3810	-1375.271013	86	0.01
3820	-1375.271012	86	0.01
3830	-1375.271012	86	0.01
3840	-1375.271012	86	0.01
3850	-1375.271012	86	0.01
3860	-1375.271012	86	0.01
3870	-1375.271006	86	0.01
3880	-1375.271006	86	0.01
3890	-1375.271006	86	0.01
3900	-1375.271006	86	0.01
3910	-1375.271006	86	0.01
3920	-1375.271006	86	0.01
3930	-1375.269316	86	0.01
3940	-1375.269316	86	0.01
3950	-1375.269316	86	0.01
3960	-1375.269316	86	0.01
3970	-1375.269316	86	0.01
3980	-1375.269316	86	0.01
3990	-1375.269316	86	0.01
4000	-1375.269316	86	0.01
4010	-1375.269316	86	0.01
4020	-1375.269316	86	0.01
4030	-1375.269316	86	0.01
4040	-1375.269316	86	0.01
4050	-1375.269316	86	0.01
4060	-1375.269316	86	0.01
4070	-1375.269281	86	0.01
4080	-1375.269281	87	0.01
4090	-1375.269281	87	0.01
4100	-1375.269281	87	0.01
4110	-1375.269281	87	0.01
4120	-1375.269237	87	0.01
4130	-1375.269237	87	0.01
4140	-1375.269237	87	0.01
4150	-1375.2692	87	0.01
4160	-1375.2692	87	0.01
4170	-1375.2692	87	0.01
4180	-1375.2692	87	0.01
4190	-1375.2692	87	0.01
4200	-1375.2692	87	0.01
4210	-1375.2692	87	0.01
4220	-1375.268854	87	0.01
4230	-1375.268854	87	0.01
4240	-1375.268854	87	0.01
4250	-1375.268854	87	0.01
4260	-1375.268854	87	0.01
4270	-1375.268854	87	0.01
4280	-1375.268854	87	0.01
4290	-1375.268854	87	0.01
4300	-1375.268854	87	0.01
4310	-1375.268854	87	0.01
4320	-1375.268854	87	0.01
4330	-1375.268854	87	0.01
4340	-1375.268854	87	0.01
4350	-1375.268854	87	0.01
4360	-1375.268854	87	0.01
4370	-1375.268854	87	0.01
4380	-1375.268854	87	0.01
4390	-1375.268783	87	0.01
4400	-1375.268783	87	0.01
4410	-1375.268783	87	0.01
4420	-1375.268783	87	0.01
4430	-1375.268783	87	0.01
4440	-1375.268783	87	0.01
4450	-1375.268768	87	0.01
4460	-1375.268768	87	0.01
4470	-1375.268768	88	0.01
4480	-1375.268768	88	0.01
4490	-1375.268768	88	0.01
4500	-1375.268768	88	0.01
4510	-1375.268768	88	0.01
4520	-1375.268768	88	0.01
4530	-1375.268768	88	0.01
4540	-1375.268768	88	0.01
4550	-1375.268768	88	0.01
4560	-1375.268768	88	0.01
4570	-1375.268768	88	0.01
4580	-1375.268768	88	0.01
4590	-1375.268768	88	0.01
4600	-1375.268768	88	0.01
4610	-1375.268768	88	0.01
4620	-1375.268768	88	0.01
4630	-1375.268766	88	0.01
4640	-1375.268766	88	0.01
4650	-1375.268766	88	0.01
4660	-1375.268766	88	0.01
4670	-1375.268766	88	0.01
4680	-1375.268766	88	0.01
4690	-1375.268766	88	0.01
4700	-1375.268766	88	0.01
4710	-1375.268766	88	0.01
4720	-1375.268766	88	0.01
4730	-1375.268766	88	0.01
4740	-1375.268766	88	0.01
4750	-1375.268766	88	0.01
4760	-1375.268766	88	0.01
4770	-1375.268766	88	0.01
4780	-1375.268766	88	0.01
4790	-1375.268766	88	0.01
4800	-1375.268766	88	0.01
4810	-1375.268766	88	0.01
4820	-1375.268766	88	0.01
4830	-1375.268766	88	0.01
4840	-1375.268763	88	0.01
4850	-1375.268763	88	0.01
4860	-1375.268763	88	0.01
4870	-1375.268757	89	0.01
4880	-1375.268757	89	0.01
4890	-1375.268757	89	0.01
4900	-1375.268757	89	0.01
4910	-1375.268757	89	0.01
4920	-1375.268757	89	0.01
4930	-1375.268757	89	0.01
4940	-1375.268757	89	0.01
4950	-1375.268757	89	0.01
4960	-1375.268731	89	0.01
4970	-1375.268731	89	0.01
4980	-1375.268731	89	0.01
4990	-1375.268731	89	0.01
5000	-1375.268731	89	0.01
5010	-1375.268731	89	0.01
5020	-1375.268731	89	0.01
5030	-1375.268731	89	0.01
5040	-1375.268731	89	0.01
5050	-1375.268731	89	0.01
5060	-1375.268731	89	0.01
5070	-1375.268731	89	0.01
5080	-1375.268731	89	0.01
5090	-1375.268731	89	0.01
5100	-1375.268731	89	0.01
5110	-1375.268731	89	0.01
5120	-1375.268731	89	0.01
5130	-1375.268731	89	0.01
5140	-1375.268731	89	0.01
5150	-1375.268731	89	0.01
5160	-1375.268731	89	0.01
5170	-1375.268731	89	0.01
5180	-1375.268731	89	0.01
5190	-1375.268731	89	0.01
5200	-1375.26873	89	0.01
5210	-1375.26873	89	0.01
5220	-1375.26873	89	0.01
5230	-1375.26873	89	0.01
5240	-1375.26873	89	0.01
5250	-1375.26873	90	0.01
5260	-1375.26873	90	0.01
5270	-1375.26873	90	0.01
5280	-1375.268727	90	0.01
5290	-1375.26872	90	0.01
5300	-1375.26872	90	0.01
5310	-1375.26872	90	0.01
5320	-1375.26872	90	0.01
5330	-1375.26872	90	0.01
5340	-1375.26872	90	0.01
5350	-1375.26872	90	0.01
5360	-1375.26872	90	0.01
5370	-1375.26872	90	0.01
5380	-1375.26872	90	0.01
5390	-1375.26872	90	0.01
5400	-1375.26872	90	0.01
5410	-1375.26872	90	0.01
5420	-1375.26872	90	0.01
5430	-1375.26872	90	0.01
5440	-1375.26872	90	0.01
5450	-1375.26872	90	0.01
5460	-1375.26872	90	0.01
5470	-1375.26872	90	0.01
5480	-1375.26872	90	0.01
5490	-1375.26872	90	0.01
5500	-1375.26872	90	0.01
5510	-1375.26872	90	0.01
5520	-1375.26872	90	0.01
5530	-1375.26872	90	0.01
5540	-1375.26872	90	0.01
5550	-1375.26872	90	0.01
5560	-1375.26872	90	0.01
5570	-1375.26872	90	0.01
5580	-1375.26872	90	0.01
5590	-1375.26872	90	0.01
5600	-1375.26872	90	0.01
5610	-1375.26872	90	0.01
5620	-1375.26872	90	0.01
5630	-1375.26872	90	0.01
5640	-1375.26872	90	0.01
5650	-1375.268603	90	0.01
5660	-1375.268603	91	0.01
5670	-1375.268603	91	0.01
5680	-1375.267964	91	0.01
5690	-1375.267964	91	0.01
5700	-1375.267964	91	0.01
5710	-1375.267964	91	0.01
5720	-1375.267964	91	0.01
5730	-1375.267007	91	0.01
5740	-1375.267007	91	0.01
5750	-1375.267007	91	0.01
5760	-1375.267004	91	0.01
5770	-1375.267004	91	0.01
5780	-1375.267004	91	0.01
5790	-1375.267004	91	0.01
5800	-1375.266038	91	0.01
5810	-1375.266038	91	0.01
5820	-1375.266038	91	0.01
5830	-1375.265832	91	0.01
5840	-1375.265711	91	0.01
5850	-1375.265668	91	0.01
5860	-1375.265668	91	0.01
5870	-1375.265668	91	0.01
5880	-1375.265668	91	0.01
5890	-1375.265668	91	0.01
5900	-1375.265668	91	0.01
5910	-1375.265668	91	0.01
5920	-1375.265665	91	0.01
5930	-1375.265665	91	0.01
5940	-1375.265665	91	0.01
5950	-1375.265665	91	0.01
5960	-1375.265653	91	0.01
5970	-1375.265653	91	0.01
5980	-1375.265634	91	0.01
5990	-1375.265634	91	0.01
6000	-1375.265634	91	0.01
6010	-1375.265634	91	0.01
6020	-1375.265416	91	0.01
6030	-1375.265416	91	0.01
6040	-1375.265416	91	0.01
6050	-1375.265416	92	0.01
6060	-1375.265416	92	0.01
6070	-1375.265416	92	0.01
6080	-1375.265416	92	0.01
6090	-1375.265416	92	0.01
6100	-1375.265416	92	0.01
6110	-1375.265416	92	0.01
6120	-1375.265416	92	0.01
6130	-1375.265416	92	0.01
6140	-1375.265416	92	0.01
6150	-1375.265416	92	0.01
6160	-1375.265416	92	0.01
6170	-1375.265416	92	0.01
6180	-1375.265416	92	0.01
6190	-1375.265416	92	0.01
6200	-1375.265416	92	0.01
6210	-1375.265416	92	0.01
6220	-1375.265416	92	0.01
6230	-1375.265416	92	0.01
6240	-1375.265416	92	0.01
6250	-1375.265416	92	0.01
6260	-1375.265416	92	0.01
6270	-1375.265134	92	0.01
6280	-1375.265134	92	0.01
6290	-1375.265134	92	0.01
6300	-1375.265134	92	0.01
6310	-1375.265134	92	0.01
6320	-1375.26508	92	0.01
6330	-1375.26508	92	0.01
6340	-1375.26508	92	0.01
6350	-1375.265002	92	0.01
6360	-1375.265002	92	0.01
6370	-1375.265002	92	0.01
6380	-1375.265002	92	0.01
6390	-1375.264749	92	0.01
6400	-1375.264748	92	0.01
Score after final optimization: -1371.223647
Final	-1371.223647	93	0.01
Search rep 4 (of 10)
random seed = 1087244511
gen	best_like	time	optPrecision
0	-1378.854752	93	0.5
10	-1378.850616	93	0.5
20	-1377.937061	93	0.5
30	-1377.875607	93	0.5
40	-1377.676138	93	0.5
50	-1377.544359	93	0.5
60	-1377.506702	93	0.5
70	-1377.501365	93	0.5
80	-1377.46956	93	0.5
90	-1377.426303	93	0.5
100	-1377.114695	93	0.5
110	-1376.902152	93	0.5
120	-1376.890376	93	0.5
130	-1376.842872	93	0.5
140	-1376.766357	93	0.5
150	-1376.665134	93	0.5
160	-1376.661938	93	0.5
170	-1376.655707	93	0.5
180	-1376.610165	93	0.5
190	-1376.561894	93	0.5
200	-1376.545309	93	0.5
210	-1376.438961	93	0.5
220	-1376.429632	93	0.5
230	-1376.401553	93	0.5
240	-1376.400443	93	0.5
250	-1376.400443	93	0.5
260	-1376.400443	93	0.5
270	-1376.388282	93	0.5
280	-1376.372109	93	0.5
290	-1376.353374	93	0.5
300	-1376.333973	93	0.5
310	-1376.296596	93	0.5
320	-1376.281127	93	0.5
330	-1376.230872	93	0.5
340	-1376.11573	93	0.5
350	-1375.898574	93	0.5
360	-1375.842587	93	0.5
370	-1375.810218	93	0.5
380	-1375.771707	93	0.5
390	-1375.742782	93	0.5
400	-1375.711278	93	0.5
410	-1375.597782	93	0.5
420	-1375.589237	93	0.5
430	-1375.587879	93	0.5
440	-1375.566119	93	0.5
450	-1375.566119	93	0.5
460	-1375.565271	93	0.5
470	-1375.564372	93	0.5
480	-1375.547412	93	0.5
490	-1375.547412	93	0.5
500	-1375.526859	93	0.5
510	-1375.522689	93	0.5
520	-1375.503299	93	0.5
530	-1375.502752	93	0.5
540	-1375.497807	93	0.5
550	-1375.474905	93	0.5
560	-1375.46916	93	0.5
570	-1375.46916	93	0.5
580	-1375.459842	93	0.5
590	-1375.459842	93	0.5
600	-1375.45442	93	0.5
610	-1375.442443	93	0.255
620	-1375.438683	93	0.255
630	-1375.438683	93	0.255
640	-1375.438683	93	0.255
650	-1375.415986	93	0.255
660	-1375.415986	93	0.255
670	-1375.412622	93	0.255
680	-1375.404615	93	0.255
690	-1375.404615	93	0.255
700	-1375.404615	93	0.255
710	-1375.386136	93	0.255
720	-1375.382648	93	0.255
730	-1375.382526	94	0.255
740	-1375.382526	94	0.255
750	-1375.378553	94	0.255
760	-1375.378553	94	0.255
770	-1375.378553	94	0.255
780	-1375.378553	94	0.255
790	-1375.374509	94	0.255
800	-1375.371923	94	0.255
810	-1375.371026	94	0.255
820	-1375.36391	94	0.255
830	-1375.361102	94	0.255
840	-1375.34989	94	0.255
850	-1375.348078	94	0.255
860	-1375.348078	94	0.255
870	-1375.346419	94	0.255
880	-1375.34579	94	0.255
890	-1375.34478	94	0.255
900	-1375.34478	94	0.255
910	-1375.288366	94	0.255
920	-1375.282419	94	0.255
930	-1375.269198	94	0.255
940	-1375.269198	94	0.255
950	-1375.269198	94	0.255
960	-1375.269198	94	0.255
970	-1375.251477	94	0.255
980	-1375.251477	94	0.255
990	-1375.250423	94	0.255
1000	-1375.250423	94	0.255
1010	-1375.249222	94	0.255
1020	-1375.249222	94	0.255
1030	-1375.249222	94	0.255
1040	-1375.243767	94	0.255
1050	-1375.241462	94	0.255
1060	-1375.241462	94	0.255
1070	-1375.241462	94	0.255
1080	-1375.240477	94	0.255
1090	-1375.238986	94	0.255
1100	-1375.238783	94	0.255
1110	-1375.115923	94	0.01
1120	-1375.107943	94	0.01
1130	-1375.097901	94	0.01
1140	-1375.097901	94	0.01
1150	-1375.097892	94	0.01
1160	-1375.085913	94	0.01
1170	-1375.085913	94	0.01
1180	-1375.078834	94	0.01
1190	-1375.031187	94	0.01
1200	-1375.025811	94	0.01
1210	-1375.01866	94	0.01
1220	-1375.013745	94	0.01
1230	-1375.007757	94	0.01
1240	-1374.967184	94	0.01
1250	-1374.967184	94	0.01
1260	-1374.957972	94	0.01
1270	-1374.957972	94	0.01
1280	-1374.954973	94	0.01
1290	-1374.949197	94	0.01
1300	-1374.949197	94	0.01
1310	-1374.936611	94	0.01
1320	-1374.931455	94	0.01
1330	-1374.918694	95	0.01
1340	-1374.869709	95	0.01
1350	-1374.849768	95	0.01
1360	-1374.83743	95	0.01
1370	-1374.83743	95	0.01
1380	-1374.83743	95	0.01
1390	-1374.828764	95	0.01
1400	-1374.786936	95	0.01
1410	-1374.767303	95	0.01
1420	-1374.745807	95	0.01
1430	-1374.716597	95	0.01
1440	-1374.699987	95	0.01
1450	-1374.69442	95	0.01
1460	-1374.69442	95	0.01
1470	-1374.69442	95	0.01
1480	-1374.688853	95	0.01
1490	-1374.688853	95	0.01
1500	-1374.688853	95	0.01
1510	-1374.68171	95	0.01
1520	-1374.6814	95	0.01
1530	-1374.6814	95	0.01
1540	-1374.6814	95	0.01
1550	-1374.679467	95	0.01
1560	-1374.679467	95	0.01
1570	-1374.67421	95	0.01
1580	-1374.67205	95	0.01
1590	-1374.66651	95	0.01
1600	-1374.66651	95	0.01
1610	-1374.661281	95	0.01
1620	-1374.655421	95	0.01
1630	-1374.655421	95	0.01
1640	-1374.655233	95	0.01
1650	-1374.64838	95	0.01
1660	-1374.560856	95	0.01
1670	-1374.545353	95	0.01
1680	-1374.542008	95	0.01
1690	-1374.541292	95	0.01
1700	-1374.541292	95	0.01
1710	-1374.541292	95	0.01
1720	-1374.537675	95	0.01
1730	-1374.522494	95	0.01
1740	-1374.522494	95	0.01
1750	-1374.517805	96	0.01
1760	-1374.48625	96	0.01
1770	-1374.48625	96	0.01
1780	-1374.48625	96	0.01
1790	-1374.433582	96	0.01
1800	-1374.433582	96	0.01
1810	-1374.386658	96	0.01
1820	-1374.350488	96	0.01
1830	-1374.350488	96	0.01
1840	-1374.350488	96	0.01
1850	-1374.350488	96	0.01
1860	-1374.350488	96	0.01
1870	-1374.337236	96	0.01
1880	-1374.337236	96	0.01
1890	-1374.305709	96	0.01
1900	-1374.305709	96	0.01
1910	-1374.282693	96	0.01
1920	-1374.277919	96	0.01
1930	-1374.277919	96	0.01
1940	-1374.277148	96	0.01
1950	-1374.277148	96	0.01
1960	-1374.274569	96	0.01
1970	-1374.274569	96	0.01
1980	-1374.274569	96	0.01
1990	-1374.274569	96	0.01
2000	-1374.274569	96	0.01
2010	-1374.254452	96	0.01
2020	-1374.254452	96	0.01
2030	-1374.253344	96	0.01
2040	-1374.251775	96	0.01
2050	-1374.251549	96	0.01
2060	-1374.251549	96	0.01
2070	-1374.251538	96	0.01
2080	-1374.251388	96	0.01
2090	-1374.251384	96	0.01
2100	-1374.251384	96	0.01
2110	-1374.251384	96	0.01
2120	-1374.238598	96	0.01
2130	-1374.238598	96	0.01
2140	-1374.238598	97	0.01
2150	-1374.238598	97	0.01
2160	-1374.238021	97	0.01
2170	-1374.237901	97	0.01
2180	-1374.231687	97	0.01
2190	-1374.231687	97	0.01
2200	-1374.231687	97	0.01
2210	-1374.231687	97	0.01
2220	-1374.172424	97	0.01
2230	-1374.172424	97	0.01
2240	-1374.161881	97	0.01
2250	-1374.146241	97	0.01
2260	-1374.145279	97	0.01
2270	-1374.108717	97	0.01
2280	-1374.097791	97	0.01
2290	-1374.097791	97	0.01
2300	-1374.097791	97	0.01
2310	-1374.081811	97	0.01
2320	-1374.081811	97	0.01
2330	-1374.062528	97	0.01
2340	-1374.062162	97	0.01
2350	-1374.062162	97	0.01
2360	-1374.062162	97	0.01
2370	-1374.057359	97	0.01
2380	-1374.057359	97	0.01
2390	-1374.057359	97	0.01
2400	-1374.055378	97	0.01
2410	-1374.055378	97	0.01
2420	-1374.054639	97	0.01
2430	-1374.053694	97	0.01
2440	-1374.05232	97	0.01
2450	-1374.05232	97	0.01
2460	-1374.05232	97	0.01
2470	-1374.052246	97	0.01
2480	-1374.050287	97	0.01
2490	-1374.048843	97	0.01
2500	-1374.048629	97	0.01
2510	-1374.048629	97	0.01
2520	-1374.047128	97	0.01
2530	-1374.047128	97	0.01
2540	-1374.047128	98	0.01
2550	-1374.047128	98	0.01
2560	-1374.047084	98	0.01
2570	-1374.047042	98	0.01
2580	-1374.046559	98	0.01
2590	-1374.046559	98	0.01
2600	-1374.046559	98	0.01
2610	-1374.046559	98	0.01
2620	-1374.046559	98	0.01
2630	-1374.043718	98	0.01
2640	-1374.042726	98	0.01
2650	-1374.042726	98	0.01
2660	-1374.042726	98	0.01
2670	-1373.982708	98	0.01
2680	-1373.982708	98	0.01
2690	-1373.982137	98	0.01
2700	-1373.982137	98	0.01
2710	-1373.982137	98	0.01
2720	-1373.982137	98	0.01
2730	-1373.982137	98	0.01
2740	-1373.945316	98	0.01
2750	-1373.945316	98	0.01
2760	-1373.945316	98	0.01
2770	-1373.944217	98	0.01
2780	-1373.944217	98	0.01
2790	-1373.944217	98	0.01
2800	-1373.885526	98	0.01
2810	-1373.885526	98	0.01
2820	-1373.885526	98	0.01
2830	-1373.885526	98	0.01
2840	-1373.847863	98	0.01
2850	-1373.774233	98	0.01
2860	-1373.77302	98	0.01
2870	-1373.77302	98	0.01
2880	-1373.747317	98	0.01
2890	-1373.746162	98	0.01
2900	-1373.722007	98	0.01
2910	-1373.713326	98	0.01
2920	-1373.710859	98	0.01
2930	-1373.698883	98	0.01
2940	-1373.698883	99	0.01
2950	-1373.607355	99	0.01
2960	-1373.600714	99	0.01
2970	-1373.600393	99	0.01
2980	-1373.599909	99	0.01
2990	-1373.599909	99	0.01
3000	-1373.568007	99	0.01
3010	-1373.568007	99	0.01
3020	-1373.568007	99	0.01
3030	-1373.568007	99	0.01
3040	-1373.546436	99	0.01
3050	-1373.546436	99	0.01
3060	-1373.543102	99	0.01
3070	-1373.5321	99	0.01
3080	-1373.5321	99	0.01
3090	-1373.5321	99	0.01
3100	-1373.434424	99	0.01
3110	-1373.424795	99	0.01
3120	-1373.424795	99	0.01
3130	-1373.401174	99	0.01
3140	-1373.396673	99	0.01
3150	-1373.396673	99	0.01
3160	-1373.391836	99	0.01
3170	-1373.347915	99	0.01
3180	-1373.338434	99	0.01
3190	-1373.338434	99	0.01
3200	-1373.325086	99	0.01
3210	-1373.279548	99	0.01
3220	-1373.251735	99	0.01
3230	-1373.250612	99	0.01
3240	-1373.243658	99	0.01
3250	-1373.060654	99	0.01
3260	-1373.057647	99	0.01
3270	-1373.057647	99	0.01
3280	-1372.967425	99	0.01
3290	-1372.967425	99	0.01
3300	-1372.964842	99	0.01
3310	-1372.964842	99	0.01
3320	-1372.958164	99	0.01
3330	-1372.957739	99	0.01
3340	-1372.957739	99	0.01
3350	-1372.929805	99	0.01
3360	-1372.901688	99	0.01
3370	-1372.880043	99	0.01
3380	-1372.856632	99	0.01
3390	-1372.856174	100	0.01
3400	-1372.85405	100	0.01
3410	-1372.829671	100	0.01
3420	-1372.814976	100	0.01
3430	-1372.812235	100	0.01
3440	-1372.812235	100	0.01
3450	-1372.78272	100	0.01
3460	-1372.773574	100	0.01
3470	-1372.767088	100	0.01
3480	-1372.767088	100	0.01
3490	-1372.762763	100	0.01
3500	-1372.756728	100	0.01
3510	-1372.742264	100	0.01
3520	-1372.742264	100	0.01
3530	-1372.742264	100	0.01
3540	-1372.742262	100	0.01
3550	-1372.739181	100	0.01
3560	-1372.739181	100	0.01
3570	-1372.733078	100	0.01
3580	-1372.733078	100	0.01
3590	-1372.733078	100	0.01
3600	-1372.728145	100	0.01
3610	-1372.728145	100	0.01
3620	-1372.727307	100	0.01
3630	-1372.727307	100	0.01
3640	-1372.682628	100	0.01
3650	-1372.680981	100	0.01
3660	-1372.676814	100	0.01
3670	-1372.672678	100	0.01
3680	-1372.670202	100	0.01
3690	-1372.666155	100	0.01
3700	-1372.591295	100	0.01
3710	-1372.582934	100	0.01
3720	-1372.579676	100	0.01
3730	-1372.578893	100	0.01
3740	-1372.576698	100	0.01
3750	-1372.576698	100	0.01
3760	-1372.53639	100	0.01
3770	-1372.536362	100	0.01
